,budget,popularity,runtime,revenue,homepage_bool,belongs_to_collection_bool,en_film,procoun_num,usa_production,lang_num,released,has_tagline,cast_size,crew_size,year,month,genre_name,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,None,Romance,Science Fiction,TV Movie,Thriller,War,Western
833,14500000.0,5.892859,82.0,65497208,0,1,0,1.0,0,1.0,1,1,33.0,7.0,2003,1,"['Action', 'Comedy']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,30000000.0,10.778028,98.0,36160375,1,0,1,3.0,1,1.0,1,1,17.0,22.0,2011,6,"['Comedy', 'Romance', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
835,,0.91273,91.0,1305887,0,0,1,2.0,1,2.0,1,0,5.0,2.0,1990,3,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
836,,8.870325,100.0,21520719,0,0,1,3.0,1,1.0,1,1,10.0,15.0,2010,5,"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
837,150000000.0,29.36178,120.0,378858340,1,1,1,3.0,1,1.0,1,1,60.0,76.0,2015,5,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
838,,7.464981,126.0,16803753,1,0,1,1.0,1,1.0,1,1,8.0,3.0,2006,8,"['Drama', 'Thriller', 'Crime']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
839,4000000.0,5.296777,86.0,9797098,0,0,1,1.0,1,1.0,1,1,13.0,21.0,1988,4,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
840,10721568.0,1.68625,122.0,2978994,1,0,0,2.0,0,1.0,1,1,9.0,19.0,2016,2,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,,4.581577,97.0,11449638,0,0,1,4.0,1,1.0,1,1,21.0,30.0,2006,8,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,,0.727837,104.0,369975,0,0,1,3.0,0,2.0,1,1,10.0,2.0,2000,4,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
843,20000000.0,5.219667,85.0,27187375,1,0,1,1.0,0,1.0,1,1,22.0,3.0,2013,7,"['Animation', 'Adventure', 'Family']",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
844,355000.0,7.503126,72.0,1012189,0,1,1,1.0,1,3.0,1,1,26.0,14.0,1931,2,['Horror'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
845,54000000.0,17.185349,162.0,136766062,1,1,1,1.0,1,4.0,1,1,38.0,24.0,1990,12,"['Crime', 'Drama', 'Thriller']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
846,20000000.0,16.01076,120.0,7227038,1,0,1,4.0,1,2.0,1,1,96.0,84.0,2016,12,"['Thriller', 'Adventure', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
847,24000000.0,2.818802,102.0,2642983,0,0,1,1.0,1,1.0,1,1,8.0,16.0,1997,11,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,6400000.0,1.856101,140.0,18000000,0,0,0,2.0,0,1.0,1,0,16.0,19.0,2013,6,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
849,1.0,8.159556,87.0,8500000,0,0,1,2.0,1,1.0,1,1,36.0,20.0,1936,2,"['Drama', 'Comedy']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,6000000.0,9.424157,121.0,48027970,0,0,1,8.0,1,4.0,1,1,16.0,38.0,2006,9,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,15000000.0,2.936443,90.0,2042530,0,0,1,2.0,1,1.0,1,1,7.0,3.0,1996,1,"['Comedy', 'Family']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
852,,13.177741,108.0,152761,0,0,1,3.0,0,1.0,1,0,26.0,6.0,2016,11,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,,6.853782,111.0,36611610,0,0,1,1.0,1,1.0,1,1,21.0,4.0,1986,3,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,2196531.0,0.947509,107.0,2411594,0,0,0,1.0,0,1.0,1,0,6.0,3.0,2005,12,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
855,,1.199003,105.0,887029,1,0,1,1.0,1,2.0,1,1,5.0,10.0,2008,9,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,7000000.0,11.37237,109.0,10000000,0,0,1,1.0,0,1.0,1,1,13.0,14.0,2003,10,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
857,59000000.0,17.328902,81.0,383257136,1,1,1,3.0,1,1.0,1,1,18.0,58.0,2002,3,"['Animation', 'Comedy', 'Family', 'Adventure']",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
858,9750000.0,11.387338,99.0,558000,1,0,1,4.0,1,1.0,1,1,32.0,80.0,2008,10,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
859,13000000.0,5.53202,115.0,8038508,0,0,1,3.0,1,1.0,1,1,18.0,22.0,1988,9,"['Drama', 'Horror', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
860,24000000.0,4.197544,89.0,14782676,0,0,1,4.0,1,1.0,1,1,11.0,5.0,2001,11,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,17000000.0,12.01525,91.0,97542952,1,0,1,3.0,1,1.0,1,1,14.0,51.0,2013,4,['Horror'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
862,,0.007294,82.0,26488,0,0,1,1.0,1,1.0,1,1,12.0,11.0,2011,5,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,,2.20137,87.0,2642899,1,0,1,3.0,1,1.0,1,1,6.0,11.0,2015,9,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,,1.489895,111.0,634074,1,0,1,2.0,1,2.0,1,1,18.0,15.0,2005,9,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,50000000.0,5.91265,114.0,9448082,0,0,1,4.0,1,1.0,1,0,14.0,5.0,2006,11,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,151000.0,1.879162,91.0,8000000,0,0,0,2.0,1,3.0,1,1,12.0,4.0,1960,5,"['Drama', 'Comedy', 'Romance']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
867,,1.404434,109.0,135893,0,0,1,3.0,0,1.0,1,1,19.0,8.0,1991,11,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
868,88000000.0,6.363884,144.0,108539911,1,0,1,5.0,1,1.0,1,1,68.0,45.0,2005,6,"['Romance', 'Drama', 'History']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
869,31000000.0,15.672195,125.0,28000000,0,0,1,8.0,0,1.0,1,1,35.0,32.0,2006,4,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,4000000.0,6.737142,85.0,6101046,1,0,1,1.0,1,1.0,1,1,31.0,3.0,2007,9,"['Action', 'Adventure', 'Animation', 'Science Fiction']",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
871,,6.065049,124.0,48720000,0,1,0,1.0,0,1.0,1,0,15.0,2.0,2009,11,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
872,,1.689926,108.0,3106835,0,0,1,2.84634317862166,1,1.0,1,0,8.0,4.0,2007,8,"['Drama', 'Action', 'Thriller', 'Crime']",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
873,50000000.0,6.752119,135.0,10382407,0,0,1,2.0,1,1.0,1,1,11.0,10.0,1995,10,"['Drama', 'History', 'Romance']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
874,15000000.0,16.018525,100.0,146497771,1,0,1,3.0,0,1.0,1,1,7.0,14.0,2013,1,['Horror'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
875,36000000.0,7.926621,95.0,50159144,0,0,1,3.0,1,1.0,1,1,15.0,16.0,1997,5,"['Drama', 'Action', 'Thriller']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
876,,3.043177,136.0,42160849,0,0,1,1.0,1,2.0,1,0,15.0,2.0,1985,11,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
877,50000000.0,9.995617,84.0,38502340,0,0,1,2.0,1,1.0,1,1,20.0,85.0,2011,9,"['Drama', 'Thriller', 'Mystery']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
878,,8.207548,107.0,3572443,0,1,1,2.0,1,2.0,1,1,16.0,17.0,1998,4,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,13000000.0,11.29356,93.0,48065672,0,0,1,4.0,1,1.0,1,1,13.0,26.0,2013,3,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,7700000.0,6.914615,123.0,1072602,0,0,1,11.0,1,1.0,1,1,14.0,55.0,2011,2,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
881,200000000.0,17.285093,108.0,1025491110,1,1,1,5.0,1,1.0,1,1,35.0,24.0,2010,3,"['Family', 'Fantasy', 'Adventure']",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
882,57000000.0,9.421301,95.0,149217355,1,1,1,7.0,1,1.0,1,1,11.0,35.0,2011,12,"['Action', 'Fantasy', 'Thriller']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
883,25000000.0,14.31675,117.0,77278331,1,0,1,6.0,1,1.0,1,1,16.0,56.0,2012,1,"['Action', 'Drama', 'Thriller']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
884,,2.115609,85.0,18315000,0,1,0,1.0,0,1.0,1,0,5.0,3.0,2013,12,"['Animation', 'Adventure', 'Family']",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
885,,6.970037,104.0,49579269,0,1,1,4.0,1,2.0,1,1,16.0,10.0,1978,7,"['Action', 'Comedy', 'Crime', 'Thriller']",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
886,,0.223633,100.0,306,0,0,1,2.0,0,1.0,1,0,4.0,3.0,2012,12,"['Drama', 'Foreign']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
887,20000000.0,10.680121,128.0,54586584,1,0,1,1.0,1,1.0,1,1,13.0,6.0,2008,11,"['History', 'Drama']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
888,5000000.0,6.719949,95.0,368744044,0,1,1,5.0,1,2.0,1,1,16.0,9.0,2002,2,"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
889,,1.818561,94.0,13102295,0,0,1,6.0,0,1.0,1,1,23.0,59.0,2002,1,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
890,,1.698895,105.0,8125592,0,0,1,2.0,1,1.0,1,1,6.0,11.0,1989,3,"['Action', 'Adventure', 'Drama', 'Thriller']",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
891,37000000.0,10.722672,110.0,37962774,0,0,1,2.0,1,2.0,1,1,10.0,11.0,1986,8,"['Comedy', 'Fantasy', 'Science Fiction']",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
892,,2.564695,89.0,386749,1,0,1,1.0,1,1.0,1,1,3.0,1.0,2011,6,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,25000000.0,6.570918,100.0,13000000,0,0,1,4.0,1,2.0,1,1,14.0,4.0,1999,8,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
894,50000000.0,6.824871,113.0,100020092,0,0,1,7.0,1,4.0,1,1,16.0,107.0,2001,9,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
895,,3.507084,111.0,5438927,0,0,1,2.0,1,3.0,1,1,17.0,13.0,1978,3,"['Thriller', 'Adventure', 'History', 'Drama']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
896,12000000.0,14.21769,104.0,114194847,0,1,1,4.0,1,1.0,1,1,114.0,30.0,2006,8,"['Music', 'Drama', 'Romance', 'Crime']",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
897,20000000.0,8.157587,121.0,18432000,0,0,1,2.0,1,1.0,1,1,15.0,19.0,1985,3,"['Adventure', 'Drama', 'Fantasy', 'Romance']",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
898,,5.787334,88.0,16627188,0,0,1,3.0,1,3.0,1,1,35.0,36.0,2006,9,"['Action', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family']",1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
899,12000000.0,1.323587,185.0,19000000,0,0,0,1.0,0,2.0,1,0,24.0,17.0,2007,6,"['Action', 'Comedy', 'Drama']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,20000000.0,11.112153,93.0,16863583,0,0,1,6.0,1,2.0,1,1,22.0,20.0,2012,4,"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
901,,1.568839,95.0,52164,0,0,0,8.0,0,1.0,1,0,1.0,3.0,2014,3,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,185000000.0,12.577266,122.0,786636033,1,1,1,2.0,1,3.0,1,1,38.0,14.0,2008,5,"['Adventure', 'Action']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,,1.833948,113.0,14134877,0,0,1,1.0,1,1.0,1,1,12.0,4.0,1984,3,"['Action', 'Adventure', 'Comedy', 'Drama', 'Thriller']",1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
904,100000000.0,13.473381,90.0,202026112,1,0,1,3.0,1,1.0,1,1,15.0,38.0,2005,12,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,16000000.0,8.34322,96.0,92823546,0,0,1,2.0,1,1.0,1,1,16.0,18.0,1989,7,"['Comedy', 'Romance', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
906,250000000.0,20.58258,165.0,1084939099,1,1,1,4.0,1,1.0,1,1,,,2012,7,"['Action', 'Crime', 'Drama', 'Thriller']",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
907,31000000.0,14.004074,161.0,128499205,0,0,1,2.0,1,2.0,1,1,17.0,21.0,1985,12,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,9600000.0,6.133745,121.0,2541554,0,0,1,3.0,1,1.0,1,0,42.0,4.0,2015,9,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,,6.770051,84.0,30668,0,0,1,3.0,1,1.0,1,1,41.0,43.0,2012,9,"['Horror', 'Science Fiction', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
910,,4.333617,89.0,2340,1,0,0,1.0,0,1.0,1,1,5.0,2.0,2013,9,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,3500000.0,1.333969,105.0,1492523,0,0,0,1.0,0,3.0,1,0,2.0,4.0,2016,6,"['Drama', 'Adventure']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,25000000.0,11.829231,105.0,2054941,0,0,1,5.0,1,3.0,1,1,13.0,2.0,2013,7,"['Action', 'Drama']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,50000000.0,7.66124,121.0,50068310,0,0,1,3.0,1,2.0,1,1,11.0,18.0,1997,2,"['Crime', 'Drama', 'Thriller']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
914,9000000.0,8.475983,120.0,4600000,1,0,1,3.0,0,3.0,1,1,26.0,35.0,2016,8,"['History', 'Thriller', 'War']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
915,,7.916658,134.0,61700000,1,1,0,3.0,0,1.0,1,1,11.0,5.0,2012,8,"['Action', 'Drama', 'History']",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
916,6500000.0,8.344282,98.0,28451622,0,0,1,1.0,1,1.0,1,1,17.0,8.0,1999,4,"['Crime', 'Comedy', 'Thriller']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
917,,1.679042,80.0,3662459,0,0,1,1.0,1,1.0,1,1,13.0,4.0,1994,1,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,940000.0,0.739665,138.0,5100000,0,0,0,2.0,0,2.0,1,0,9.0,13.0,2015,4,"['Drama', 'Family', 'Romance']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
919,,1.047417,96.0,3832228,0,0,1,2.84634317862166,1,1.0,1,0,7.0,5.0,1987,8,"['Action', 'Drama', 'Romance']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
920,,5.383766,97.0,2683519,0,1,1,5.0,0,1.0,1,1,11.0,2.0,1987,11,['Horror'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
921,5000000.0,6.585405,96.0,11642254,0,1,1,1.0,1,1.0,1,1,19.0,12.0,1989,10,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
922,,10.177977,78.0,35348597,0,1,1,1.0,1,1.0,1,1,15.0,23.0,1995,4,"['Romance', 'Animation', 'Family', 'Comedy', 'Adventure']",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
923,7000000.0,7.218957,127.0,191125,0,0,1,4.0,1,1.0,1,0,13.0,2.0,1991,5,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,,1.926826,107.85657104736492,850259,0,0,0,8.0,0,1.0,1,0,21.0,15.0,2013,11,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,5000000.0,7.392294,91.0,75143,0,0,1,4.0,1,1.0,1,1,10.0,6.0,2014,3,"['Drama', 'Comedy']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,40000000.0,7.473718,123.0,96618699,0,1,1,3.0,1,1.0,1,1,16.0,77.0,1999,2,"['Thriller', 'Crime', 'Mystery']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
927,195000000.0,11.606061,114.0,197687603,1,0,1,6.0,1,1.0,1,1,46.0,108.0,2013,2,"['Action', 'Family', 'Fantasy']",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
928,,5.093586,99.0,641,0,0,1,1.0,0,1.0,1,1,10.0,9.0,2013,7,"['History', 'Action', 'Adventure']",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
929,5000000.0,9.841623,116.0,42365581,0,0,1,1.0,0,1.0,1,1,37.0,16.0,1981,7,"['Family', 'Fantasy', 'Science Fiction', 'Adventure', 'Comedy']",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
930,28000000.0,10.445141,102.0,58795814,0,1,1,5.0,1,1.0,1,1,21.0,50.0,2003,3,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,143149.0,0.091951,94.0,645135,1,0,0,3.0,0,1.0,1,0,16.0,9.0,2015,5,"['Family', 'Animation', 'Adventure']",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
932,57000000.0,11.626116,115.0,159055768,1,0,1,2.0,1,1.0,1,1,22.0,124.0,1993,10,"['Crime', 'Action', 'Science Fiction']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
933,163000000.0,10.958669,119.0,174822325,1,0,1,9.0,1,1.0,1,1,23.0,127.0,2011,7,"['Action', 'Science Fiction', 'Thriller', 'Western']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
934,40000000.0,49.247505,122.0,171539887,1,1,1,3.0,1,2.0,1,1,,,2017,2,"['Thriller', 'Action', 'Crime']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
935,,6.816276,93.0,4215859,0,0,1,2.0,1,1.0,1,1,10.0,3.0,1987,5,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,,0.569463,181.0,14000000,0,0,0,2.0,0,1.0,1,0,16.0,16.0,2015,7,"['Crime', 'Drama', 'Family', 'Thriller']",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
937,,1.54105,100.0,37884,0,0,1,1.0,0,1.0,1,0,45.0,10.0,2013,3,"['Action', 'Drama']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,1500000.0,5.875708,90.0,1938,0,0,1,1.0,1,1.0,1,0,11.0,13.0,2012,10,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,558000.0,1.41344,89.0,2227000,0,0,1,1.0,1,1.0,1,1,16.0,11.0,1931,12,"['Drama', 'Action', 'Thriller', 'Romance']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
940,8000000.0,5.052049,112.0,18948425,1,0,1,5.0,1,1.0,1,1,29.0,30.0,2006,4,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,180000000.0,19.467404,97.0,758539785,1,0,1,3.0,1,1.0,1,1,82.0,14.0,2014,5,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']",1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
942,2000000.0,12.792394,85.0,4635300,0,0,1,3.0,1,1.0,1,1,12.0,27.0,2014,4,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
943,,6.080108,75.0,28023563,1,1,0,2.84634317862166,1,1.0,1,0,4.0,17.0,2001,7,"['Adventure', 'Fantasy', 'Animation', 'Science Fiction', 'Family']",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
944,16000000.0,4.136356,120.0,11301649,0,0,0,3.0,0,2.0,1,0,13.0,13.0,2009,6,"['Action', 'Adventure', 'Drama', 'Thriller']",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
945,35000000.0,4.386145,114.0,43650785,0,0,1,2.0,1,1.0,1,1,12.0,2.0,2008,2,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,100000000.0,12.845045,103.0,278731369,1,0,1,11.0,1,5.0,1,1,46.0,30.0,2010,12,"['Action', 'Thriller', 'Romance']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
947,,1.954153,89.0,124693,0,0,1,2.0,1,1.0,1,1,2.0,12.0,1994,11,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,44000000.0,11.924462,96.0,300400432,0,1,1,2.0,1,2.0,1,1,19.0,26.0,1985,5,"['Action', 'Adventure', 'Thriller', 'War']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
949,13000000.0,1.884204,100.0,8475466,0,0,1,1.0,1,1.0,1,1,18.0,13.0,1986,4,"['Comedy', 'Crime']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,40000000.0,5.996407,120.0,8251071,0,0,0,1.0,1,1.0,1,0,8.0,5.0,1992,8,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,25530000.0,4.557006,95.0,20080020,0,0,1,3.0,1,1.0,1,1,7.0,2.0,1996,5,"['Adventure', 'Family']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
952,,0.985785,93.0,1000000,0,0,1,1.0,1,1.0,1,1,6.0,10.0,1967,7,"['Romance', 'Comedy']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
953,17000000.0,7.812646,111.0,73244881,0,0,1,4.0,1,2.0,1,0,49.0,3.0,2012,4,"['Romance', 'Comedy']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
954,,12.945544,120.0,1982505,0,0,1,7.0,0,2.0,1,0,8.0,20.0,2015,11,"['Crime', 'Drama', 'Mystery', 'Thriller']",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
955,13000000.0,5.138409,95.0,1832541,0,0,1,2.84634317862166,1,1.0,1,1,8.0,3.0,2012,5,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,,5.416273,89.0,1301696,0,0,1,2.0,1,1.0,1,0,11.0,17.0,2015,6,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,2600000.0,3.501564,103.0,1479042,0,0,0,2.0,0,2.0,1,1,36.0,21.0,2004,1,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
